site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
34461,-75.159302,35.332928,Unknown,Unknown,1,offshore,16,8.85,0.437,68,68/34461.nc
34462,-75.137573,35.328201,Unknown,Unknown,1,offshore,16,8.86,0.437,68,68/34462.nc
34633,-75.850525,35.499317,Unknown,Unknown,1,offshore,16,8.42,0.401,69,69/34633.nc
34634,-75.828674,35.494743,Unknown,Unknown,1,offshore,16,8.48,0.406,69,69/34634.nc
34635,-75.806854,35.49017,Unknown,Unknown,1,offshore,16,8.53,0.41,69,69/34635.nc
34636,-75.785034,35.48558,Unknown,Unknown,1,offshore,16,8.57,0.413,69,69/34636.nc
34637,-75.763214,35.481003,Unknown,Unknown,1,offshore,16,8.6,0.416,69,69/34637.nc
34638,-75.392761,35.402313,Unknown,Unknown,1,offshore,16,8.72,0.427,69,69/34638.nc
34639,-75.370972,35.397633,Unknown,Unknown,1,offshore,16,8.74,0.428,69,69/34639.nc
34640,-75.349213,35.392963,Unknown,Unknown,1,offshore,16,8.76,0.429,69,69/34640.nc
34641,-75.305725,35.383591,Unknown,Unknown,1,offshore,16,8.78,0.432,69,69/34641.nc
34642,-75.283936,35.378902,Unknown,Unknown,1,offshore,16,8.79,0.432,69,69/34642.nc
34643,-75.262207,35.374199,Unknown,Unknown,1,offshore,16,8.8,0.433,69,69/34643.nc
34644,-75.240479,35.369499,Unknown,Unknown,1,offshore,16,8.81,0.434,69,69/34644.nc
34645,-75.218719,35.364799,Unknown,Unknown,1,offshore,16,8.82,0.434,69,69/34645.nc
34646,-75.175232,35.355373,Unknown,Unknown,1,offshore,16,8.84,0.436,69,69/34646.nc
34647,-75.131775,35.345928,Unknown,Unknown,1,offshore,16,8.85,0.437,69,69/34647.nc
34815,-75.801239,35.507946,Unknown,Unknown,1,offshore,16,8.5,0.408,69,69/34815.nc
34816,-75.779419,35.503353,Unknown,Unknown,1,offshore,16,8.54,0.411,69,69/34816.nc
34817,-75.757568,35.498768,Unknown,Unknown,1,offshore,16,8.58,0.414,69,69/34817.nc
34818,-75.387024,35.420052,Unknown,Unknown,1,offshore,16,8.72,0.427,69,69/34818.nc
34819,-75.365234,35.415375,Unknown,Unknown,1,offshore,16,8.74,0.428,69,69/34819.nc
34820,-75.343475,35.410698,Unknown,Unknown,1,offshore,16,8.75,0.429,69,69/34820.nc
34821,-75.299957,35.401329,Unknown,Unknown,1,offshore,16,8.77,0.431,69,69/34821.nc
34822,-75.256439,35.391941,Unknown,Unknown,1,offshore,16,8.79,0.432,69,69/34822.nc
34823,-75.23468,35.387238,Unknown,Unknown,1,offshore,16,8.8,0.433,69,69/34823.nc
34824,-75.212952,35.382526,Unknown,Unknown,1,offshore,16,8.81,0.434,69,69/34824.nc
34825,-75.169464,35.373104,Unknown,Unknown,1,offshore,16,8.83,0.435,69,69/34825.nc
34826,-75.147705,35.368382,Unknown,Unknown,1,offshore,16,8.84,0.436,69,69/34826.nc
34827,-75.125977,35.363655,Unknown,Unknown,1,offshore,16,8.85,0.436,69,69/34827.nc
34989,-75.381287,35.437794,Unknown,Unknown,1,offshore,16,8.72,0.427,69,69/34989.nc
34990,-75.359497,35.433117,Unknown,Unknown,1,offshore,16,8.73,0.428,69,69/34990.nc
34991,-75.315979,35.423752,Unknown,Unknown,1,offshore,16,8.76,0.43,69,69/34991.nc
34992,-75.27243,35.414368,Unknown,Unknown,1,offshore,16,8.78,0.432,69,69/34992.nc
34993,-75.207153,35.400261,Unknown,Unknown,1,offshore,16,8.81,0.434,69,69/34993.nc
34994,-75.185425,35.395546,Unknown,Unknown,1,offshore,16,8.82,0.434,69,69/34994.nc
34995,-75.163666,35.390827,Unknown,Unknown,1,offshore,16,8.82,0.435,69,69/34995.nc
34996,-75.141907,35.386112,Unknown,Unknown,1,offshore,16,8.83,0.436,69,69/34996.nc
34997,-75.120178,35.381374,Unknown,Unknown,1,offshore,16,8.84,0.436,69,69/34997.nc
34998,-75.09845,35.376648,Unknown,Unknown,1,offshore,16,8.85,0.436,69,69/34998.nc
35172,-75.375549,35.455536,Unknown,Unknown,1,offshore,16,8.72,0.427,70,70/35172.nc
35173,-75.33197,35.446175,Unknown,Unknown,1,offshore,16,8.74,0.428,70,70/35173.nc
35174,-75.310211,35.44149,Unknown,Unknown,1,offshore,16,8.75,0.429,70,70/35174.nc
35175,-75.288452,35.436802,Unknown,Unknown,1,offshore,16,8.76,0.43,70,70/35175.nc
35176,-75.266663,35.432102,Unknown,Unknown,1,offshore,16,8.77,0.431,70,70/35176.nc
35177,-75.223145,35.422699,Unknown,Unknown,1,offshore,16,8.79,0.433,70,70/35177.nc
35178,-75.201385,35.417984,Unknown,Unknown,1,offshore,16,8.8,0.433,70,70/35178.nc
35179,-75.179626,35.413277,Unknown,Unknown,1,offshore,16,8.81,0.434,70,70/35179.nc
35180,-75.157867,35.40855,Unknown,Unknown,1,offshore,16,8.82,0.434,70,70/35180.nc
35181,-75.136108,35.403824,Unknown,Unknown,1,offshore,16,8.82,0.435,70,70/35181.nc
35182,-75.11438,35.399094,Unknown,Unknown,1,offshore,16,8.83,0.435,70,70/35182.nc
35183,-75.092651,35.394363,Unknown,Unknown,1,offshore,16,8.84,0.436,70,70/35183.nc
35350,-75.348022,35.468597,Unknown,Unknown,1,offshore,16,8.72,0.427,70,70/35350.nc
35351,-75.304443,35.459229,Unknown,Unknown,1,offshore,16,8.74,0.429,70,70/35351.nc
35352,-75.282684,35.45454,Unknown,Unknown,1,offshore,16,8.75,0.43,70,70/35352.nc
35353,-75.260895,35.449837,Unknown,Unknown,1,offshore,16,8.76,0.43,70,70/35353.nc
35354,-75.239136,35.445133,Unknown,Unknown,1,offshore,16,8.77,0.431,70,70/35354.nc
35355,-75.195618,35.435722,Unknown,Unknown,1,offshore,16,8.79,0.433,70,70/35355.nc
35356,-75.173828,35.431007,Unknown,Unknown,1,offshore,16,8.8,0.434,70,70/35356.nc
35357,-75.1521,35.426285,Unknown,Unknown,1,offshore,16,8.81,0.434,70,70/35357.nc
35358,-75.13031,35.421555,Unknown,Unknown,1,offshore,16,8.82,0.434,70,70/35358.nc
35359,-75.108582,35.416828,Unknown,Unknown,1,offshore,16,8.83,0.435,70,70/35359.nc
35360,-75.086823,35.412098,Unknown,Unknown,1,offshore,16,8.83,0.436,70,70/35360.nc
35515,-75.342285,35.48634,Unknown,Unknown,1,offshore,16,8.72,0.427,71,71/35515.nc
35516,-75.320496,35.481667,Unknown,Unknown,1,offshore,16,8.73,0.428,71,71/35516.nc
35517,-75.276917,35.472279,Unknown,Unknown,1,offshore,16,8.75,0.429,71,71/35517.nc
35518,-75.255127,35.467575,Unknown,Unknown,1,offshore,16,8.76,0.43,71,71/35518.nc
35519,-75.233337,35.462879,Unknown,Unknown,1,offshore,16,8.77,0.431,71,71/35519.nc
35520,-75.189819,35.453453,Unknown,Unknown,1,offshore,16,8.79,0.432,71,71/35520.nc
35521,-75.16803,35.448738,Unknown,Unknown,1,offshore,16,8.79,0.433,71,71/35521.nc
35522,-75.146271,35.444012,Unknown,Unknown,1,offshore,16,8.8,0.433,71,71/35522.nc
35678,-75.336517,35.504086,Unknown,Unknown,1,offshore,16,8.71,0.427,71,71/35678.nc
35679,-75.314728,35.499393,Unknown,Unknown,1,offshore,16,8.72,0.427,71,71/35679.nc
35680,-75.292938,35.494701,Unknown,Unknown,1,offshore,16,8.73,0.428,71,71/35680.nc
35681,-75.271149,35.490005,Unknown,Unknown,1,offshore,16,8.74,0.429,71,71/35681.nc
35839,-75.35257,35.526512,Unknown,Unknown,1,offshore,16,8.7,0.426,71,71/35839.nc
35840,-75.33075,35.521832,Unknown,Unknown,1,offshore,16,8.71,0.426,71,71/35840.nc
35841,-75.28717,35.512451,Unknown,Unknown,1,offshore,16,8.73,0.428,71,71/35841.nc
35842,-75.265381,35.507755,Unknown,Unknown,1,offshore,16,8.73,0.428,71,71/35842.nc
35987,-75.368622,35.548939,Unknown,Unknown,1,offshore,16,8.7,0.426,71,71/35987.nc
35988,-75.346802,35.544262,Unknown,Unknown,1,offshore,16,8.7,0.426,71,71/35988.nc
35989,-75.325012,35.539574,Unknown,Unknown,1,offshore,16,8.71,0.426,71,71/35989.nc
35990,-75.259583,35.52549,Unknown,Unknown,1,offshore,16,8.73,0.428,71,71/35990.nc
35991,-75.237793,35.520794,Unknown,Unknown,1,offshore,16,8.74,0.428,71,71/35991.nc
36129,-75.362885,35.566689,Unknown,Unknown,1,offshore,16,8.69,0.425,72,72/36129.nc
36130,-75.341064,35.562,Unknown,Unknown,1,offshore,16,8.7,0.426,72,72/36130.nc
36131,-75.319244,35.557327,Unknown,Unknown,1,offshore,16,8.7,0.426,72,72/36131.nc
36132,-75.297424,35.55262,Unknown,Unknown,1,offshore,16,8.71,0.426,72,72/36132.nc
36133,-75.253815,35.54324,Unknown,Unknown,1,offshore,16,8.72,0.428,72,72/36133.nc
36134,-75.232025,35.538536,Unknown,Unknown,1,offshore,16,8.73,0.428,72,72/36134.nc
36271,-75.357117,35.584435,Unknown,Unknown,1,offshore,16,8.69,0.425,72,72/36271.nc
36272,-75.335297,35.579754,Unknown,Unknown,1,offshore,16,8.69,0.426,72,72/36272.nc
36273,-75.313477,35.575066,Unknown,Unknown,1,offshore,16,8.7,0.426,72,72/36273.nc
36274,-75.291656,35.57037,Unknown,Unknown,1,offshore,16,8.7,0.426,72,72/36274.nc
36275,-75.269836,35.565678,Unknown,Unknown,1,offshore,16,8.71,0.426,72,72/36275.nc
36417,-75.329529,35.597504,Unknown,Unknown,1,offshore,16,8.69,0.425,72,72/36417.nc
36418,-75.285889,35.588116,Unknown,Unknown,1,offshore,16,8.7,0.426,72,72/36418.nc
36419,-75.264069,35.58342,Unknown,Unknown,1,offshore,16,8.7,0.426,72,72/36419.nc
36554,-75.323792,35.61525,Unknown,Unknown,1,offshore,16,8.68,0.425,73,73/36554.nc
36555,-75.280121,35.605865,Unknown,Unknown,1,offshore,16,8.69,0.426,73,73/36555.nc
36556,-75.258301,35.601158,Unknown,Unknown,1,offshore,16,8.7,0.426,73,73/36556.nc
36670,-76.040344,35.78513,Unknown,Unknown,1,offshore,16,7.42,0.318,73,73/36670.nc
36671,-76.018433,35.780602,Unknown,Unknown,1,offshore,16,7.49,0.325,73,73/36671.nc
36672,-75.99649,35.776058,Unknown,Unknown,1,offshore,16,7.47,0.322,73,73/36672.nc
36677,-75.711609,35.716625,Unknown,Unknown,1,offshore,16,8.04,0.37,73,73/36677.nc
36678,-75.339844,35.637684,Unknown,Unknown,1,offshore,16,8.68,0.424,73,73/36678.nc
36679,-75.317993,35.632992,Unknown,Unknown,1,offshore,16,8.68,0.425,73,73/36679.nc
36680,-75.252502,35.618908,Unknown,Unknown,1,offshore,16,8.69,0.426,73,73/36680.nc
36681,-75.208862,35.609489,Unknown,Unknown,1,offshore,16,8.71,0.427,73,73/36681.nc
36804,-76.03479,35.802937,Unknown,Unknown,1,offshore,16,7.45,0.32,73,73/36804.nc
36805,-76.012817,35.798393,Unknown,Unknown,1,offshore,16,7.51,0.327,73,73/36805.nc
36806,-75.990875,35.793861,Unknown,Unknown,1,offshore,16,7.42,0.318,73,73/36806.nc
36811,-75.334076,35.655434,Unknown,Unknown,1,offshore,16,8.67,0.424,73,73/36811.nc
36812,-75.312225,35.650749,Unknown,Unknown,1,offshore,16,8.68,0.424,73,73/36812.nc
36813,-75.290405,35.646049,Unknown,Unknown,1,offshore,16,8.68,0.425,73,73/36813.nc
36814,-75.268555,35.641354,Unknown,Unknown,1,offshore,16,8.69,0.425,73,73/36814.nc
36815,-75.246704,35.636658,Unknown,Unknown,1,offshore,16,8.69,0.426,73,73/36815.nc
36816,-75.203064,35.627232,Unknown,Unknown,1,offshore,16,8.7,0.426,73,73/36816.nc
36932,-76.051147,35.825268,Unknown,Unknown,1,offshore,16,7.42,0.317,73,73/36932.nc
36933,-76.029175,35.820732,Unknown,Unknown,1,offshore,16,7.51,0.326,73,73/36933.nc
36934,-76.007233,35.816193,Unknown,Unknown,1,offshore,16,7.52,0.328,73,73/36934.nc
36937,-75.722168,35.756783,Unknown,Unknown,1,offshore,16,7.87,0.354,73,73/36937.nc
36938,-75.350159,35.677864,Unknown,Unknown,1,offshore,16,8.66,0.423,73,73/36938.nc
36939,-75.306458,35.668499,Unknown,Unknown,1,offshore,16,8.67,0.424,73,73/36939.nc
36940,-75.284607,35.663799,Unknown,Unknown,1,offshore,16,8.68,0.425,73,73/36940.nc
36941,-75.262756,35.6591,Unknown,Unknown,1,offshore,16,8.68,0.425,73,73/36941.nc
36942,-75.240936,35.654404,Unknown,Unknown,1,offshore,16,8.69,0.425,73,73/36942.nc
37053,-76.045532,35.843063,Unknown,Unknown,1,offshore,16,7.47,0.321,74,74/37053.nc
37054,-76.02359,35.838531,Unknown,Unknown,1,offshore,16,7.54,0.329,74,74/37054.nc
37055,-76.001648,35.833996,Unknown,Unknown,1,offshore,16,7.54,0.329,74,74/37055.nc
37058,-75.344391,35.695618,Unknown,Unknown,1,offshore,16,8.65,0.423,74,74/37058.nc
37059,-75.30069,35.686245,Unknown,Unknown,1,offshore,16,8.67,0.424,74,74/37059.nc
37060,-75.278839,35.681549,Unknown,Unknown,1,offshore,16,8.67,0.424,74,74/37060.nc
37061,-75.256989,35.676861,Unknown,Unknown,1,offshore,16,8.68,0.425,74,74/37061.nc
37062,-75.235138,35.672142,Unknown,Unknown,1,offshore,16,8.68,0.425,74,74/37062.nc
37155,-76.039948,35.860867,Unknown,Unknown,1,offshore,16,7.5,0.324,74,74/37155.nc
37156,-76.018005,35.856331,Unknown,Unknown,1,offshore,16,7.57,0.332,74,74/37156.nc
37157,-75.996033,35.851799,Unknown,Unknown,1,offshore,16,7.57,0.331,74,74/37157.nc
37159,-75.338623,35.713379,Unknown,Unknown,1,offshore,16,8.65,0.422,74,74/37159.nc
37160,-75.316772,35.708694,Unknown,Unknown,1,offshore,16,8.66,0.423,74,74/37160.nc
37161,-75.294922,35.704006,Unknown,Unknown,1,offshore,16,8.67,0.424,74,74/37161.nc
37162,-75.273041,35.699303,Unknown,Unknown,1,offshore,16,8.67,0.424,74,74/37162.nc
37163,-75.25119,35.694595,Unknown,Unknown,1,offshore,16,8.68,0.424,74,74/37163.nc
37259,-76.034363,35.87867,Unknown,Unknown,1,offshore,16,7.51,0.325,74,74/37259.nc
37260,-76.01239,35.874126,Unknown,Unknown,1,offshore,16,7.6,0.335,74,74/37260.nc
37261,-75.990417,35.869595,Unknown,Unknown,1,offshore,16,7.61,0.334,74,74/37261.nc
37262,-75.354736,35.735821,Unknown,Unknown,1,offshore,16,8.63,0.421,74,74/37262.nc
37263,-75.332855,35.731136,Unknown,Unknown,1,offshore,16,8.65,0.422,74,74/37263.nc
37264,-75.310974,35.726444,Unknown,Unknown,1,offshore,16,8.66,0.423,74,74/37264.nc
37265,-75.289124,35.721745,Unknown,Unknown,1,offshore,16,8.66,0.424,74,74/37265.nc
37266,-75.267273,35.717049,Unknown,Unknown,1,offshore,16,8.67,0.424,74,74/37266.nc
37267,-75.245392,35.712345,Unknown,Unknown,1,offshore,16,8.67,0.424,74,74/37267.nc
37268,-75.15799,35.693481,Unknown,Unknown,1,offshore,16,8.69,0.426,74,74/37268.nc
37364,-75.37085,35.758263,Unknown,Unknown,1,offshore,16,8.62,0.42,74,74/37364.nc
37365,-75.348969,35.753571,Unknown,Unknown,1,offshore,16,8.63,0.421,74,74/37365.nc
37366,-75.327087,35.748886,Unknown,Unknown,1,offshore,16,8.64,0.422,74,74/37366.nc
37367,-75.283325,35.739502,Unknown,Unknown,1,offshore,16,8.66,0.423,74,74/37367.nc
37457,-75.386963,35.780697,Unknown,Unknown,1,offshore,16,8.61,0.419,74,74/37457.nc
37458,-75.365082,35.776016,Unknown,Unknown,1,offshore,16,8.62,0.42,74,74/37458.nc
37459,-75.343201,35.771336,Unknown,Unknown,1,offshore,16,8.63,0.421,74,74/37459.nc
37460,-75.321289,35.76664,Unknown,Unknown,1,offshore,16,8.64,0.422,74,74/37460.nc
37461,-75.146332,35.728973,Unknown,Unknown,1,offshore,16,8.69,0.425,74,74/37461.nc
37566,-75.403107,35.803131,Unknown,Unknown,1,offshore,16,8.6,0.417,75,75/37566.nc
37567,-75.359314,35.793774,Unknown,Unknown,1,offshore,16,8.62,0.42,75,75/37567.nc
37568,-75.337402,35.789085,Unknown,Unknown,1,offshore,16,8.63,0.421,75,75/37568.nc
37675,-75.397339,35.820892,Unknown,Unknown,1,offshore,16,8.59,0.417,75,75/37675.nc
37676,-75.353516,35.811531,Unknown,Unknown,1,offshore,16,8.62,0.42,75,75/37676.nc
37794,-75.391571,35.838654,Unknown,Unknown,1,offshore,16,8.59,0.418,75,75/37794.nc
37795,-75.369659,35.833984,Unknown,Unknown,1,offshore,16,8.61,0.419,75,75/37795.nc
37796,-75.325867,35.824608,Unknown,Unknown,1,offshore,16,8.63,0.42,75,75/37796.nc
37797,-75.282043,35.815212,Unknown,Unknown,1,offshore,16,8.64,0.422,75,75/37797.nc
37909,-75.407715,35.861092,Unknown,Unknown,1,offshore,16,8.57,0.415,75,75/37909.nc
37910,-75.385803,35.856422,Unknown,Unknown,1,offshore,16,8.59,0.417,75,75/37910.nc
37911,-75.363892,35.851742,Unknown,Unknown,1,offshore,16,8.6,0.418,75,75/37911.nc
37912,-75.320068,35.842369,Unknown,Unknown,1,offshore,16,8.62,0.42,75,75/37912.nc
37913,-75.298157,35.837677,Unknown,Unknown,1,offshore,16,8.63,0.421,75,75/37913.nc
37914,-75.276245,35.832973,Unknown,Unknown,1,offshore,16,8.64,0.421,75,75/37914.nc
37915,-75.254333,35.828266,Unknown,Unknown,1,offshore,16,8.65,0.422,75,75/37915.nc
38021,-75.423889,35.883526,Unknown,Unknown,1,offshore,16,8.55,0.414,76,76/38021.nc
38022,-75.401947,35.878857,Unknown,Unknown,1,offshore,16,8.57,0.415,76,76/38022.nc
38023,-75.358093,35.869503,Unknown,Unknown,1,offshore,16,8.6,0.417,76,76/38023.nc
38024,-75.336182,35.864815,Unknown,Unknown,1,offshore,16,8.61,0.419,76,76/38024.nc
38025,-75.31427,35.860119,Unknown,Unknown,1,offshore,16,8.62,0.419,76,76/38025.nc
38026,-75.292358,35.855427,Unknown,Unknown,1,offshore,16,8.63,0.42,76,76/38026.nc
38027,-75.270447,35.850735,Unknown,Unknown,1,offshore,16,8.64,0.421,76,76/38027.nc
38028,-75.248535,35.846027,Unknown,Unknown,1,offshore,16,8.64,0.421,76,76/38028.nc
38029,-75.226624,35.841324,Unknown,Unknown,1,offshore,16,8.65,0.422,76,76/38029.nc
38131,-75.418121,35.901295,Unknown,Unknown,1,offshore,16,8.55,0.413,76,76/38131.nc
38132,-75.396179,35.896629,Unknown,Unknown,1,offshore,16,8.57,0.415,76,76/38132.nc
38133,-75.374268,35.891956,Unknown,Unknown,1,offshore,16,8.58,0.416,76,76/38133.nc
38134,-75.352325,35.887268,Unknown,Unknown,1,offshore,16,8.59,0.417,76,76/38134.nc
38135,-75.308472,35.877884,Unknown,Unknown,1,offshore,16,8.61,0.419,76,76/38135.nc
38136,-75.28656,35.873184,Unknown,Unknown,1,offshore,16,8.62,0.42,76,76/38136.nc
38137,-75.264648,35.868496,Unknown,Unknown,1,offshore,16,8.63,0.421,76,76/38137.nc
38138,-75.242737,35.863773,Unknown,Unknown,1,offshore,16,8.64,0.421,76,76/38138.nc
38139,-75.220825,35.859066,Unknown,Unknown,1,offshore,16,8.64,0.422,76,76/38139.nc
38231,-76.336639,36.111042,Unknown,Unknown,1,offshore,16,7.23,0.3,76,76/38231.nc
38232,-75.434296,35.92374,Unknown,Unknown,1,offshore,16,8.52,0.411,76,76/38232.nc
38233,-75.412354,35.91906,Unknown,Unknown,1,offshore,16,8.54,0.413,76,76/38233.nc
38234,-75.390411,35.914394,Unknown,Unknown,1,offshore,16,8.56,0.415,76,76/38234.nc
38235,-75.368469,35.909721,Unknown,Unknown,1,offshore,16,8.58,0.416,76,76/38235.nc
38236,-75.346558,35.905033,Unknown,Unknown,1,offshore,16,8.59,0.417,76,76/38236.nc
38237,-75.302673,35.895649,Unknown,Unknown,1,offshore,16,8.61,0.419,76,76/38237.nc
38238,-75.280762,35.890953,Unknown,Unknown,1,offshore,16,8.62,0.42,76,76/38238.nc
38239,-75.25885,35.88625,Unknown,Unknown,1,offshore,16,8.63,0.42,76,76/38239.nc
38240,-75.236938,35.881538,Unknown,Unknown,1,offshore,16,8.64,0.421,76,76/38240.nc
38241,-75.215027,35.876816,Unknown,Unknown,1,offshore,16,8.64,0.421,76,76/38241.nc
38341,-75.472443,35.95084,Unknown,Unknown,1,offshore,16,8.47,0.407,76,76/38341.nc
38342,-75.4505,35.946186,Unknown,Unknown,1,offshore,16,8.49,0.409,76,76/38342.nc
38343,-75.406586,35.936844,Unknown,Unknown,1,offshore,16,8.54,0.413,76,76/38343.nc
38344,-75.384644,35.932163,Unknown,Unknown,1,offshore,16,8.56,0.414,76,76/38344.nc
38345,-75.362701,35.92749,Unknown,Unknown,1,offshore,16,8.57,0.416,76,76/38345.nc
38346,-75.340759,35.922798,Unknown,Unknown,1,offshore,16,8.59,0.417,76,76/38346.nc
38347,-75.318817,35.918106,Unknown,Unknown,1,offshore,16,8.6,0.418,76,76/38347.nc
38348,-75.274963,35.908707,Unknown,Unknown,1,offshore,16,8.62,0.419,76,76/38348.nc
38349,-75.253021,35.904003,Unknown,Unknown,1,offshore,16,8.63,0.42,76,76/38349.nc
38350,-75.23111,35.899296,Unknown,Unknown,1,offshore,16,8.63,0.421,76,76/38350.nc
38442,-75.466675,35.968613,Unknown,Unknown,1,offshore,16,8.47,0.407,76,76/38442.nc
38443,-75.444702,35.963951,Unknown,Unknown,1,offshore,16,8.49,0.409,76,76/38443.nc
38444,-75.42276,35.959286,Unknown,Unknown,1,offshore,16,8.52,0.411,76,76/38444.nc
38445,-75.400818,35.954609,Unknown,Unknown,1,offshore,16,8.53,0.413,76,76/38445.nc
38446,-75.356903,35.94524,Unknown,Unknown,1,offshore,16,8.57,0.415,76,76/38446.nc
38447,-75.334961,35.940567,Unknown,Unknown,1,offshore,16,8.58,0.417,76,76/38447.nc
38448,-75.313019,35.935871,Unknown,Unknown,1,offshore,16,8.59,0.417,76,76/38448.nc
38449,-75.291077,35.931175,Unknown,Unknown,1,offshore,16,8.6,0.418,76,76/38449.nc
38450,-75.225281,35.917057,Unknown,Unknown,1,offshore,16,8.63,0.421,76,76/38450.nc
38541,-75.460938,35.986393,Unknown,Unknown,1,offshore,16,8.47,0.407,77,77/38541.nc
38542,-75.438965,35.981716,Unknown,Unknown,1,offshore,16,8.49,0.409,77,77/38542.nc
38543,-75.416992,35.977055,Unknown,Unknown,1,offshore,16,8.52,0.411,77,77/38543.nc
38544,-75.39502,35.972378,Unknown,Unknown,1,offshore,16,8.53,0.412,77,77/38544.nc
38545,-75.373077,35.967697,Unknown,Unknown,1,offshore,16,8.55,0.414,77,77/38545.nc
38546,-75.329163,35.958328,Unknown,Unknown,1,offshore,16,8.58,0.416,77,77/38546.nc
38547,-75.30722,35.953632,Unknown,Unknown,1,offshore,16,8.59,0.417,77,77/38547.nc
38548,-75.285278,35.948933,Unknown,Unknown,1,offshore,16,8.6,0.418,77,77/38548.nc
38549,-75.263336,35.944241,Unknown,Unknown,1,offshore,16,8.61,0.419,77,77/38549.nc
38653,-75.477112,36.008831,Unknown,Unknown,1,offshore,16,8.44,0.405,77,77/38653.nc
38654,-75.433167,35.999504,Unknown,Unknown,1,offshore,16,8.49,0.409,77,77/38654.nc
38655,-75.411224,35.99482,Unknown,Unknown,1,offshore,16,8.52,0.411,77,77/38655.nc
38656,-75.389252,35.99015,Unknown,Unknown,1,offshore,16,8.53,0.412,77,77/38656.nc
38657,-75.367279,35.98547,Unknown,Unknown,1,offshore,16,8.55,0.414,77,77/38657.nc
38658,-75.345337,35.980785,Unknown,Unknown,1,offshore,16,8.56,0.415,77,77/38658.nc
38659,-75.323364,35.976089,Unknown,Unknown,1,offshore,16,8.58,0.416,77,77/38659.nc
38660,-75.27948,35.966702,Unknown,Unknown,1,offshore,16,8.6,0.418,77,77/38660.nc
38661,-75.147827,35.938404,Unknown,Unknown,1,offshore,16,8.65,0.422,77,77/38661.nc
38756,-75.493347,36.031261,Unknown,Unknown,1,offshore,16,8.42,0.404,77,77/38756.nc
38757,-75.471375,36.0266,Unknown,Unknown,1,offshore,16,8.45,0.407,77,77/38757.nc
38758,-75.405457,36.012592,Unknown,Unknown,1,offshore,16,8.52,0.412,77,77/38758.nc
38759,-75.383453,36.007919,Unknown,Unknown,1,offshore,16,8.54,0.413,77,77/38759.nc
38760,-75.361511,36.003239,Unknown,Unknown,1,offshore,16,8.55,0.414,77,77/38760.nc
38761,-75.339539,35.998554,Unknown,Unknown,1,offshore,16,8.57,0.415,77,77/38761.nc
38762,-75.317566,35.99387,Unknown,Unknown,1,offshore,16,8.58,0.416,77,77/38762.nc
38763,-75.295593,35.989162,Unknown,Unknown,1,offshore,16,8.59,0.417,77,77/38763.nc
38764,-75.251709,35.979752,Unknown,Unknown,1,offshore,16,8.61,0.419,77,77/38764.nc
38765,-75.16394,35.960876,Unknown,Unknown,1,offshore,16,8.64,0.422,77,77/38765.nc
38766,-75.120056,35.951424,Unknown,Unknown,1,offshore,16,8.65,0.422,77,77/38766.nc
38856,-75.48761,36.049042,Unknown,Unknown,1,offshore,16,8.43,0.405,77,77/38856.nc
38857,-75.465607,36.04438,Unknown,Unknown,1,offshore,16,8.46,0.407,77,77/38857.nc
38858,-75.443604,36.039715,Unknown,Unknown,1,offshore,16,8.49,0.409,77,77/38858.nc
38859,-75.421631,36.035046,Unknown,Unknown,1,offshore,16,8.5,0.41,77,77/38859.nc
38860,-75.399658,36.030365,Unknown,Unknown,1,offshore,16,8.52,0.412,77,77/38860.nc
38861,-75.355713,36.021008,Unknown,Unknown,1,offshore,16,8.55,0.414,77,77/38861.nc
38862,-75.33374,36.016312,Unknown,Unknown,1,offshore,16,8.57,0.416,77,77/38862.nc
38863,-75.311768,36.011627,Unknown,Unknown,1,offshore,16,8.58,0.416,77,77/38863.nc
38864,-75.267853,36.002228,Unknown,Unknown,1,offshore,16,8.6,0.418,77,77/38864.nc
38865,-75.24588,35.99752,Unknown,Unknown,1,offshore,16,8.61,0.419,77,77/38865.nc
38866,-75.180023,35.983368,Unknown,Unknown,1,offshore,16,8.63,0.421,77,77/38866.nc
38867,-75.158081,35.978638,Unknown,Unknown,1,offshore,16,8.64,0.421,77,77/38867.nc
38868,-75.114197,35.969166,Unknown,Unknown,1,offshore,16,8.65,0.422,77,77/38868.nc
38869,-75.048401,35.954933,Unknown,Unknown,1,offshore,16,8.66,0.423,77,77/38869.nc
38966,-75.525818,36.076122,Unknown,Unknown,1,offshore,16,8.38,0.4,77,77/38966.nc
38967,-75.481812,36.066826,Unknown,Unknown,1,offshore,16,8.44,0.405,77,77/38967.nc
38968,-75.459839,36.062164,Unknown,Unknown,1,offshore,16,8.47,0.407,77,77/38968.nc
38969,-75.437836,36.057495,Unknown,Unknown,1,offshore,16,8.49,0.409,77,77/38969.nc
38970,-75.415863,36.052814,Unknown,Unknown,1,offshore,16,8.51,0.411,77,77/38970.nc
38971,-75.39386,36.048141,Unknown,Unknown,1,offshore,16,8.53,0.412,77,77/38971.nc
38972,-75.371887,36.043468,Unknown,Unknown,1,offshore,16,8.54,0.414,77,77/38972.nc
38973,-75.349915,36.038776,Unknown,Unknown,1,offshore,16,8.55,0.415,77,77/38973.nc
38974,-75.305969,36.029396,Unknown,Unknown,1,offshore,16,8.58,0.417,77,77/38974.nc
