X,Y
-75.47587532,35.46070813
-75.47533811,35.4651719
-75.47480091,35.46963568
-75.4742637,35.47409945
-75.4737265,35.47856323
-75.47318929,35.483027
-75.47265208,35.48749078
-75.47211488,35.49195455
-75.47157767,35.49641833
-75.47104047,35.50088211
-75.4704385,35.50533421
-75.46938365,35.5097047
-75.4683288,35.51407519
-75.46727395,35.51844568
-75.4662191,35.52281616
-75.46516425,35.52718665
-75.46410939,35.53155714
-75.46305454,35.53592763
-75.46199969,35.54029812
-75.46094484,35.54466861
-75.45988999,35.5490391
-75.45883513,35.55340958
-75.45778028,35.55778007
-75.45672543,35.56215056
-75.45567058,35.56652105
-75.45461573,35.57089154
-75.45356088,35.57526203
-75.45250602,35.57963251
-75.45193194,35.58404151
-75.45227767,35.58852418
-75.4526234,35.59300685
-75.45296913,35.59748953
-75.45331487,35.6019722
-75.4536606,35.60645487
-75.45400633,35.61093754
-75.45435206,35.61542022
-75.4546978,35.61990289
-75.45537651,35.62431426
-75.45689672,35.62854543
-75.45841692,35.63277661
-75.45993713,35.63700779
-75.46145733,35.64123896
-75.46297754,35.64547014
-75.46449774,35.64970132
-75.46601795,35.6539325
-75.46753815,35.65816367
-75.46905836,35.66239485
-75.47057856,35.66662603
-75.47209877,35.6708572
-75.47356944,35.67510017
-75.47411806,35.67956255
-75.47466669,35.68402494
-75.47521532,35.68848733
-75.47576395,35.69294971
-75.47631258,35.6974121
-75.47686121,35.70187448
-75.47740983,35.70633687
-75.47795846,35.71079926
-75.47850709,35.71526164
-75.47946801,35.71963776
-75.48075447,35.72394576
-75.48204094,35.72825377
-75.4833274,35.73256177
-75.48461387,35.73686977
-75.48590033,35.74117778
-75.48752062,35.74534733
-75.48966065,35.74930133
-75.49180069,35.75325534
-75.49394073,35.75720934
-75.49608077,35.76116334
-75.4982208,35.76511734
-75.5009429,35.76857083
-75.5045317,35.77127904
-75.50812049,35.77398725
-75.51170929,35.77669546
-75.51529809,35.77940367
-75.5185155,35.78249865
-75.52136696,35.78597472
-75.52421841,35.78945079
-75.52706987,35.79292686
-75.52992133,35.79640293
-75.52995104,35.79758256
-75.52596821,35.79549666
-75.52477828,35.79623878
-75.52681424,35.80024736
-75.5288502,35.80425595
-75.53088615,35.80826454
-75.53292211,35.81227312
-75.53495806,35.81628171
-75.53699402,35.8202903
-75.53902997,35.82429888
-75.54106593,35.82830747
-75.54310189,35.83231605
-75.54513784,35.83632464
-75.5471738,35.84033323
-75.54920975,35.84434181
-75.55124571,35.8483504
-75.55328166,35.85235899
-75.55465313,35.85661228
-75.55570329,35.8609839
-75.55675344,35.86535552
-75.5578036,35.86972714
-75.55885376,35.87409876
-75.55990392,35.87847037
-75.56095407,35.88284199
-75.56200423,35.88721361
-75.56305439,35.89158523
-75.56430151,35.8958729
-75.56672774,35.89965804
-75.56915397,35.90344319
-75.5715802,35.90722833
-75.57400643,35.91101347
-75.57643266,35.91479861
-75.57885889,35.91858375
-75.58128512,35.92236889
-75.58371135,35.92615403
-75.58613758,35.92993917
-75.58856381,35.93372431
-75.59099004,35.93750945
-75.59341627,35.94129459
-75.5958425,35.94507973
-75.59826873,35.94886487
-75.60069496,35.95265001
-75.60312119,35.95643515
-75.60554742,35.96022029
-75.60797365,35.96400543
-75.61039988,35.96779057
-75.61282611,35.97157571
-75.61525234,35.97536085
-75.61767857,35.97914599
-75.6201048,35.98293113
-75.62253103,35.98671628
-75.62495726,35.99050142
-75.62738349,35.99428656
-75.62980972,35.9980717
-75.63223595,36.00185684
-75.63466218,36.00564198
-75.63708841,36.00942712
-75.63951464,36.01321226
-75.64194087,36.0169974
-75.6443671,36.02078254
-75.64679333,36.02456768
-75.64921956,36.02835282
-75.65164579,36.03213796
-75.65407202,36.0359231
-75.65649825,36.03970824
-75.65892448,36.04349338
-75.66135071,36.04727852
-75.66377694,36.05106366
-75.66620317,36.0548488
-75.6686294,36.05863394
-75.67105563,36.06241908
-75.67348187,36.06620422
-75.6759081,36.06998937
-75.67833433,36.07377451
-75.68076056,36.07755965
-75.68318679,36.08134479
-75.68561302,36.08512993
-75.68803925,36.08891507
-75.69046548,36.09270021
-75.69289171,36.09648535
-75.69531794,36.10027049
-75.69774417,36.10405563
-75.7001704,36.10784077
-75.70259663,36.11162591
-75.70502286,36.11541105
-75.70744909,36.11919619
-75.70987532,36.12298133
-75.71230155,36.12676647
-75.71426284,36.12982626
-75.71599681,36.13397441
-75.71773093,36.13812251
-75.71946505,36.14227061
-75.72119917,36.14641871
-75.72293329,36.1505668
-75.72466741,36.1547149
-75.72640153,36.158863
-75.72813565,36.16301109
-75.72986977,36.16715919
-75.73160389,36.17130729
-75.73333801,36.17545538
-75.73507213,36.17960348
-75.73680625,36.18375158
-75.73854037,36.18789968
-75.74027449,36.19204777
-75.74200861,36.19619587
-75.74374274,36.20034397
-75.74547686,36.20449206
-75.74721098,36.20864016
-75.7489451,36.21278826
-75.75067922,36.21693635
-75.75241334,36.22108445
-75.75414746,36.22523255
-75.75588158,36.22938065
-75.75773763,36.23346763
-75.76002304,36.23733942
-75.76230845,36.24121122
-75.76459386,36.24508301
-75.76687927,36.2489548
-75.76916468,36.25282659
-75.7714501,36.25669838
-75.77373551,36.26057018
-75.77602092,36.26444197
-75.77830633,36.26831376
-75.78059174,36.27218555
-75.78287715,36.27605735
-75.78516257,36.27992914
-75.78692621,36.28402137
-75.78810918,36.28835894
-75.78929215,36.2926965
-75.79047512,36.29703406
-75.79099075,36.30148403
-75.79129384,36.30596978
-75.79159694,36.31045554
-75.79190003,36.3149413
-75.79220313,36.31942705
-75.79276763,36.32387513
-75.79374372,36.32826388
-75.79471982,36.33265263
-75.79569591,36.33704138
-75.796672,36.34143013
-75.7980363,36.34570507
-75.79958437,36.34992613
-75.80113243,36.35414719
-75.8026805,36.35836826
-75.80422857,36.36258932
-75.80577663,36.36681038
-75.8073247,36.37103144
-75.80887276,36.37525251
-75.81042083,36.37947357
-75.81194208,36.38370286
-75.81302807,36.38806572
-75.81411407,36.39242857
-75.81520007,36.39679142
-75.81628607,36.40115428
-75.81737207,36.40551713
-75.81845807,36.40987998
-75.81954407,36.41424284
-75.82063007,36.41860569
-75.82171607,36.42296854
-75.82280207,36.42733139
-75.82388806,36.43169425
-75.82497406,36.4360571
-75.82606006,36.44041995
-75.82714606,36.44478281
-75.82823206,36.44914566
-75.82931806,36.45350851
-75.83040406,36.45787137
-75.83149006,36.46223422
-75.83257606,36.46659707
-75.83366206,36.47095993
-75.83474805,36.47532278
-75.83583405,36.47968563
-75.83692005,36.48404849
-75.83800605,36.48841134
-75.83909205,36.49277419
-75.84017805,36.49713704
-75.84126405,36.5014999
-75.84235005,36.50586275
-75.84343605,36.5102256
-75.84452205,36.51458846
-75.84560804,36.51895131
-75.84669404,36.52331416
-75.84778004,36.52767702
-75.84886604,36.53203987
-75.84995204,36.53640272
-75.85103804,36.54076558
-75.85212404,36.54512843
-75.85321004,36.54949128
-75.85429604,36.55385414
-75.85538204,36.55821699
-75.85646803,36.56257984
-75.85755403,36.56694269
-75.85864003,36.57130555
-75.85972603,36.5756684
-75.86081203,36.58003125
-75.86189803,36.58439411
-75.86298403,36.58875696
-75.86451034,36.59296779
-75.86634744,36.59707132
-75.86818455,36.60117484
-75.87002166,36.60527837
-75.87185877,36.60938189
-75.87369587,36.61348542
-75.87553298,36.61758894
-75.87737009,36.62169247
-75.87920719,36.62579599
-75.8810443,36.62989952
-75.88288141,36.63400304
-75.88471851,36.63810657
-75.88655562,36.64221009
-75.88839273,36.64631362
-75.89022983,36.65041715
-75.89206694,36.65452067
-75.89390405,36.6586242
-75.89574115,36.66272772
-75.89757826,36.66683125
-75.89941537,36.67093477
-75.90125248,36.6750383
-75.90308958,36.67914182
-75.90492669,36.68324535
-75.9067638,36.68734887
-75.9086009,36.6914524
-75.91043801,36.69555592
-75.91227512,36.69965945
-75.91411222,36.70376297
-75.91594933,36.7078665
-75.91778644,36.71197002
-75.91962354,36.71607355
-75.92146065,36.72017707
-75.92329776,36.7242806
-75.92513486,36.72838412
-75.92697197,36.73248765
-75.92880908,36.73659118
-75.93064618,36.7406947
-75.93248329,36.74479823
-75.9343204,36.74890175
-75.93615751,36.75300528
-75.93799461,36.7571088
-75.93983172,36.76121233
-75.94166883,36.76531585
-75.94350593,36.76941938
-75.94534304,36.7735229
-75.94718015,36.77762643
-75.94901725,36.78172995
-75.95085436,36.78583348
-75.95269147,36.789937
-75.95452857,36.79404053
-75.95636568,36.79814405
-75.95820279,36.80224758
-75.96003989,36.8063511
